"id","cid","smiles","molecular_weight","new_average_distance"
29587462,57925983,"COP(=O)(CC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N)NCC4=CC=CC=C4","491.14324932200003","0.613595"
29587463,57925984,"CN(C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N)P(=O)(OC)OC","431.10686381399995","0.61951435"
29587468,57925989,"CCP(=O)(CC)OC(C)C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N","442.14800035400003","0.6039216"
29587469,57925990,"CCOP(=O)(C)OCC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N","430.11161484600007","0.65863913"
29587470,57925991,"CCOP(=O)(C(CC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N)C(=O)N)OCC","501.148728626","0.60366553"
29587472,57925993,"COP(=O)(NC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CC=C3)N)OC","411.134792814","0.6244103"
29587473,57925994,"CP(=O)(C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N)OCCS(=O)(=O)C","478.07860046599995","0.61100876"
29587474,57925995,"C1=CC=C(C=C1)P(=O)(CC2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)C4=CC=CS4)N)OCC(=O)N","505.12251387799995","0.5689326"
29587478,57925999,"CC(C)P(=O)(CCN(C)C1=NC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N)C(C)C","484.20618392600005","0.54190105"
29587479,57926000,"C[C@@H]1[C@H](OP(=O)(O1)NCC2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)C4=CC=CS4)N)C","457.122513878","0.6140831"
29587480,57926001,"CN(C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CC=C3)N)P(=O)(OC)OC","425.1504428779999","0.5956701"
29587482,57926003,"CC(C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N)OP(=O)(C)C","414.11670022600003","0.6129462"
29587483,57926004,"CCOP(=O)(C)OC(C)C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N","444.12726491000006","0.5899052"
29587485,57926006,"CC(C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N)OP(=O)(C)OC","430.111614846","0.5892099"
29587486,57926007,"CO[P@](=O)(C)CC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N","400.10105016200004","0.6527199"
29587488,57926009,"CCP1(=O)CCN(CC1)C(=O)CC2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)C4=CC=CS4)N","481.1588993860001","0.586652"
29587490,57926011,"COP(=O)(CC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N)NCC4=CN=CC=C4","492.1384982900001","0.59197515"
29587492,57926013,"CCOP(=O)(CC)C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N","414.11670022600003","0.6363985"
29587494,57926015,"COP(=O)(C(CC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N)C#N)OC","455.106863814","0.602851"
29587495,57926016,"COP(=O)(C1=CC=CC=C1)C(C2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)C4=CC=CS4)N)F","480.107278414","0.57212126"
29587496,57926017,"CCP1(=O)CCN(CC1)C(=O)C2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)C4=CC=CS4)N","467.1432493220001","0.5939814"
29587500,57926021,"CN(CCP(=O)(C1=CC=CC=C1)C2=CC=CC=C2)C(=O)C3=CC=C(C=C3)C(=O)NC4=C(C=CC(=C4)C5=CC=CS5)N","579.17454945","0.5693499"
29587501,57926022,"COP(=O)(CC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N)C4CC4","426.11670022600003","0.626276"
29597492,57936757,"C1=CC=C(C=C1)COC(=O)NCCCCCC(=O)NC(CO)CO","338.18417193199997","0.534408"
29663580,58011214,"CCNC1=CC=C(C=C1)C(=O)NCCCCCCC(=O)NO","307.18959166","0.6556743"
29663602,58011236,"CC(=O)NCCCCCCC(=O)NO","202.131742436","0.52267444"
29663616,58011250,"CC(C)/C=N/NC(=O)C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N","324.15862588","0.5547669"
29665025,58012706,"CCC1=CN=C(S1)C2=CC=C(C=C2)C(=O)NC3=CC=CC=C3N","323.10923316400005","0.50622416"
29527942,57857114,"C1=CC=C(C=C1)CN(CC2=CC=CC=C2)C3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N","407.19976242","0.5901123"
29527947,57857119,"C1=CC=C(C=C1)CNC(=O)CNC2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)C4=CSC=C4)N","456.161997008","0.54718715"
29527954,57857126,"C1=CC=C(C=C1)NC(=O)CN(CC(=O)NC2=CC=CC=C2)C3=CC=C(C=C3)C(=O)NC4=C(C=CC(=C4)C5=CC=CS5)N","575.199110788","0.60290396"
29527955,57857127,"CC(C)(C)OC(=O)NC1=C(C=C(C=C1)C2=CC=CS2)NC(=O)C3=CC=C(C=C3)N","409.14601259600005","0.5390039"
29531591,57861345,"CC(C)(C)NC(=O)C1=CC=CC(=C1)C(=O)NCC2=CC=CC=C2","310.168127944","0.51858836"
29597499,57936764,"CCC(CO)NC(=O)CCCCCNC(=O)OCC1=CC=CC=C1","336.204907376","0.53923553"
29604184,57944014,"COC1=C(C=C(C=C1)CCl)C(=O)N[C@H]2CCC3=CC(=C(C(=C3C4=CC=C(C(=O)C=C24)SC)OC)OC)OC","555.1482363599999","0.5060353"
29604187,57944017,"CC1CC1C(=O)N[C@@H]2CCC3=CC(=C(C(=C3C4=CC=C(C(=O)C=C24)OC)OC)OC)OC","439.1994876479999","0.5789914"
29604192,57944022,"CN(C)C1=CC=CC(=C1)C(=O)N[C@H]2CCC3=CC(=C(C(=C3C4=CC=C(C(=O)C=C24)SC)OC)OC)OC","520.2031931239999","0.5152179"
29604204,57944034,"CC1=CC(=CC=C1)C(=O)N[C@H]2CCC3=CC(=C(C(=C3C4=CC=C(C(=O)C=C24)SC)OC)OC)OC","491.1766440279999","0.5339951"
29604223,57944053,"COC1=C(C(=C2C(=C1)CC[C@@H](C3=CC(=O)C(=CC=C32)SC)NC(=O)C4=CC=C(C=C4)CN)OC)OC","506.18754305999994","0.55190957"
29610210,57951096,"CC(=O)OCC(=O)NC1=CC=CC=C1N","208.084792244","0.5140774"
29698103,58049452,"CC1=C(C2=CC=CC=C2N1)CCCCC3=CC=C(C=C3)/C=C/C(=O)OC","347.18852903999993","0.5608691"
29676123,58024743,"C1=CC(=CC=C1C(=O)N)NC(=O)CCCCCCCBr","340.07864001200005","0.5078273"
29676143,58024763,"C1=CC(=CC=C1C(=O)O)NC(=O)CCCCCCCBr","341.06265559999997","0.5184995"
29676153,58024773,"CN(CCCCCCCC(=O)NC1=CC=C(C=C1)C(=O)O)CCO","336.20490737599994","0.5022145"
29678999,58027729,"CN1CCN(CC1)CCCNC(=O)C2=CC=C(C=C2)N(C)C","304.226311516","0.5464091"
29774059,58135509,"CCCNC(=O)NC1=NNC2=C1C=CC(=C2)C3=CC(=CC=C3)Cl","328.10908884400004","0.50262105"
29703147,58055369,"CN1C=CC=C1C(=O)N2C3CCC2C4=C3C=CC(=C4)C(=O)NO","311.126991404","0.5265067"
29703188,58055410,"CN1C=CC=C1C(=O)N[C@H]2CCCC3=C2C=CC(=C3)C(=O)NO","313.142641468","0.5010344"
29703248,58055470,"CN1C=CC=C1C(=O)N[C@@H]2CCCC3=C2C=CC(=C3)C(=O)NO","313.142641468","0.5010344"
29703275,58055497,"CN1C=CC=C1C(=O)NC2CCC3=C(C2)C=CC(=C3)C(=O)NO","313.142641468","0.54240984"
29703332,58055554,"CN1C=CC=C1C(=O)NC2CCCC3=C2C=CC(=C3)C(=O)NO","313.142641468","0.5010344"
29774063,58135514,"CCC(CC)NC(=O)NC1=NNC2=C1C=CC(=C2)C3=CC=CC=C3OC","352.189926008","0.507203"
29774089,58135546,"COCCNC(=O)NC1=NNC2=C1C=CC(=C2)C3=CC(=CC=C3)Cl","344.104003464","0.52"
29777975,58139495,"CC1=C(C2=CC=CC=C2N1)CCCCC3=CC=C(C=C3)/C=C/C(=O)NO","348.18377800799993","0.63407725"
29705351,58057642,"CC(C)OC(=O)NCCCC1=CC=CC=C1","221.141578848","0.5048491"
29707023,58059944,"C1=CC=C(C=C1)OC2=CC=CC=C2NC(=O)CCCCCCCCC(=O)NC3=CC=CC=C3OC4=CC=CC=C4","536.267507632","0.5059404"
29709023,58062220,"CCC(=O)NCCCC1=CC=C(C=C1)C2=CC=CC=C2","267.162314292","0.52841926"
29777976,58139496,"CC1=C(C2=CC=CC=C2N1)CCCCC3=CC=C(C=C3)/C=C/C(=O)NC","346.20451345199996","0.59532946"
29784697,58147087,"CN1CCC2=C(C1)C3=CC=CC=C3N2CC4=CC=NC=C4","277.15789760800004","0.5135595"
29714346,58067842,"COC1=CC(=CC(=C1O)OC)C2C3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)NC(=O)CCCCCCNCCCN","583.2893652719999","0.5040951"
29714347,58067843,"COC1=CC(=CC(=C1O)OC)C2C3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)NC(=O)CCCCCCCCCCN","582.294116304","0.5313243"
29714359,58067858,"COC1=CC(=CC(=C1O)OC)C2C3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)NC(=O)CCCCCCNCCCCCCCCCN","667.3832656559999","0.5040951"
29784741,58147131,"CN1C=CC(=N1)C(=O)N2CCCC3=C(C2)C=CC(=C3)C(=O)NO","314.13789043599996","0.5167416"
29784745,58147135,"C[C@@H](C1=CC=CC=C1)C(=O)N2CCC3=C(C2)C=CC(=C3)C(=O)NO","324.14739249999997","0.5002894"
29784752,58147142,"C1CN(CC2=C1C=C(C=C2)C(=O)NO)C(=O)C3=CC=C(C=C3)N4C=CC=C4","361.1426414680001","0.5118309"
29784756,58147146,"CC(C)C(C1=CC=CC=C1)C(=O)N2CCC3=C(C2)C=CC(=C3)C(=O)NO","352.17869262799996","0.5035348"
29784768,58147158,"CC(C)(C)C1=CC=C(C=C1)C(=O)N2CCCC3=C(C2)C=CC(=C3)C(=O)NO","366.19434269199996","0.53927714"
29784783,58147173,"C1CC2=C(CN(C1)C(=O)C3=CC=C(C=C3)C(F)(F)F)C=CC(=C2)C(=O)NO","378.119127064","0.50570434"
29784830,58147221,"C1CC2=C(CN(C1)C(=O)C3=CC=C(C=C3)C4=CC=CC=C4)C=CC(=C2)C(=O)NO","386.16304256399997","0.5351445"
29784834,58147226,"CC(=O)CC1=CC(=CC(=C1)C(=O)N2CCCC3=C(C2)C=CC(=C3)C(=O)NO)CC(=O)C","422.18417193199997","0.5007389"
29784870,58147262,"CC(C)(C)C(=O)N1CCC2=C(CC1)C=C(C=C2)C(=O)NO","290.16304256399997","0.5248981"
29784897,58147289,"CN1C=CC=C1C(=O)N2CCC3=C(C2)C=CC(=C3)C(=O)OC","298.13174243599997","0.5863565"
29784899,58147291,"CC(C)(C)C(=O)N1CCCC2=C(C1)C=CC(=C2)C(=O)NO","290.16304256399997","0.56801873"
29784903,58147295,"CC1=CC(=CC2=C1CN(CC2)C(=O)C3=CC=CN3C4CC4)C(=O)NO","339.15829153199996","0.5026316"
29784926,58147320,"COC1=CC=C(C=C1)C(=O)N2CCCC3=C(C2)C=CC(=C3)C(=O)NO","340.14230712","0.51057106"
29784936,58147330,"CC1=CC(=C(C(=C1)C)C(=O)N2CCCC3=C(C2)C=CC(=C3)C(=O)NO)C","352.17869262799996","0.51140743"
29784943,58147337,"CC1=CC=C(C=C1)C(=O)N2CCCC3=C(C2)C=CC(=C3)C(=O)NO","324.14739249999997","0.538051"
29784974,58147368,"CN1CCC2=C(C1)C=CC(=C2)C(=O)NO","206.105527688","0.55607295"
29784985,58147379,"CN1CCC2=C(CC1)C=C(C=C2)C(=O)NO","220.121177752","0.5381479"
29784998,58147392,"CC1=CC(=CC(=C1)C(=O)N2CCCC3=C(C2)C=CC(=C3)C(=O)NO)C","338.16304256399997","0.52911866"
29785018,58147412,"CN1CCCC2=C(C1)C=CC(=C2)C(=O)NO","220.121177752","0.5525027"
29785050,58147444,"CN1C=CC(=C1C(=O)N2CCC3=C(C2)C=CC(=C3)C(=O)NO)OC","329.137556088","0.5087237"
29785396,58147876,"C1CN(CCC12NC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)CC4=CC=C(C=C4)F","410.164185436","0.51894176"
29785397,58147877,"CN1CCC2(CC1)N(C(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)NO)CC4=CC=CC=C4","407.18450628","0.59568906"
29785399,58147879,"C1CN(CCC12CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)CCC4=CC=C(C=C4)F","423.18458653199997","0.57700413"
29785400,58147880,"CC(C)N1CCC2(CC1)CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO","343.17835828","0.532023"
29785401,58147881,"C1CN(CCC12N(C(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)NO)CC4=CC=CC=C4)CC5=CC=C(C=C5)F","501.20638459599996","0.6485778"
29785402,58147882,"C1CN(CCC12CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)C(=O)C4=CC=CC=C4","405.157622836","0.547892"
29785403,58147883,"C1CN(CCC12CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)CC4=CC=CC=C4","391.17835828","0.7047727"
29785405,58147885,"CC(=O)N1CCC2(CC1)CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO","343.141972772","0.5410418"
29785412,58147892,"C1CN(CCC12CC(C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)O)CC4=CC=CC=C4","393.194008344","0.5090488"
29785413,58147893,"CN1C(=O)C2=C(C=CC(=C2)/C=C/C(=O)CO)OC13CCN(CC3)CC4=CC=CC=C4","406.189257312","0.518148"
29785414,58147894,"C1CN(CCC12CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)CC4=CC=C(C=C4)Cl","425.13938592799997","0.61897844"
29785415,58147895,"C1CN(CCC12N(C(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)NO)CC4=CC=CC=C4)CCC5=CC=CC=C5","497.231456472","0.63025415"
29785416,58147896,"C1CNCCC12N(C(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)NO)CC4=CC=CC=C4","393.168856216","0.58169246"
29785418,58147898,"CNC1=CC=C(C=C1)CCN2CCC3(CC2)CC(=O)C4=C(O3)C=CC(=C4)/C=C/C(=O)CO","434.2205574399999","0.5527328"
29785419,58147899,"C1CN(CCC12CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)CC4=CNC5=CC=CC=C54","430.189257312","0.53282756"
29785420,58147900,"CC1=CC=C(C=C1)CN2CCC3(CC2)CC(=O)C4=C(O3)C=CC(=C4)/C=C/C(=O)CO","405.194008344","0.6099796"
29785421,58147901,"CC(C1=CC=CC=C1)N2CCC3(CC2)CC(=O)C4=C(O3)C=CC(=C4)/C=C/C(=O)CO","405.194008344","0.518148"
29785424,58147904,"C1CN(CCC12CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)CCC4=CC=C(C=C4)N","420.204907376","0.5542402"
29785425,58147905,"COC1=CC=CC=C1CN2CCC3(CC2)CC(=O)C4=C(O3)C=CC(=C4)/C=C/C(=O)CO","421.18892296399997","0.5470526"
29785426,58147906,"CC1=CC(=CC=C1)CN2CCC3(CC2)CC(=O)C4=C(O3)C=CC(=C4)/C=C/C(=O)CO","405.194008344","0.6145406"
29785427,58147907,"C1CN(CCC12CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)CCC4=CC=C(C=C4)Cl","439.15503599199997","0.57098997"
29785429,58147909,"COC1=CC=CC(=C1)CN2CCC3(CC2)CC(=O)C4=C(O3)C=CC(=C4)/C=C/C(=O)CO","421.18892296399997","0.57317173"
29785430,58147910,"CC1=C(C2=CC=CC=C2N1)CN3CCC4(CC3)CC(=O)C5=C(O4)C=CC(=C5)/C=C/C(=O)CO","444.2049073759999","0.51932377"
29785431,58147911,"C1CN(CCC12CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)CC4=CSC(=N4)C5=CC=CC=C5","474.161328312","0.5509215"
29785432,58147912,"COC1=CC=CC(=C1)CCN2CCC3(CC2)CC(=O)C4=C(O3)C=CC(=C4)/C=C/C(=O)CO","435.20457302799997","0.53518796"
29785433,58147913,"C1CN(CCC12CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)S(=O)(=O)C4=CC=CC=C4","441.124608456","0.5252769"
29785434,58147914,"C1CN(CCC12CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)CC4=CC=NC=C4","392.173607248","0.60510695"
29785436,58147916,"CO/N=C/1\CC2(CCN(CC2)CC3=CC=CC=C3)OC4=C1C=C(C=C4)/C=C/C(=O)CO","420.20490737599994","0.55197644"
29785438,58147918,"C1CN(CCC12CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)C4=CC=CC=C4","377.162708216","0.5640832"
29785440,58147920,"C1CN(CCC12CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)CC4=CC=CC=C4F","409.16893646799997","0.5742956"
29785442,58147922,"C1CN(CCC12CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)CCC4=CCC5=CC=CC=C54","443.209658408","0.52468294"
29785445,58147925,"C1CN(CCC12C/C(=N\OCC3=CC=CC=C3)/C4=C(O2)C=CC(=C4)/C=C/C(=O)CO)CC5=CC=CC=C5","496.23620750399994","0.54049706"
29785446,58147926,"C1CN(CCC12C(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)CC4=CC=CC=C4","377.162708216","0.55711275"
29785447,58147927,"C1CN(CCC12CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)CCCC4=CC=CC=C4","419.209658408","0.6120545"
29785448,58147928,"C1CN(CCC12CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)CC4=CC=C(C=C4)F","409.16893646799997","0.63670087"
29785449,58147929,"C1CN(CCC12CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)CC4=NC5=CC=CC=C5C=C4","442.189257312","0.5358477"
29785453,58147933,"COC1=CC=C(C=C1)CN2CCC3(CC2)CC(=O)C4=C(O3)C=CC(=C4)/C=C/C(=O)CO","421.18892296399997","0.5844889"
29785455,58147935,"C1CN(CCC12NC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)CC4=CC=CC=C4","392.173607248","0.5750081"
29785456,58147936,"CS(=O)(=O)N1CCC2(CC1)CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO","379.108958392","0.50301707"
29785457,58147937,"C1CC2(CCN(CC2)CC3=CC=CC=C3)OC4=C1C=C(C=C4)/C=C/C(=O)CO","377.19909372399997","0.5240053"
29785458,58147938,"C1CN(CCC12CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)CC4=CN=CC=C4","392.173607248","0.589032"
29785459,58147939,"CC1=CC=C(C=C1)CCN2CCC3(CC2)CC(=O)C4=C(O3)C=CC(=C4)/C=C/C(=O)CO","419.20965840799994","0.5542402"
29785460,58147940,"C1CN(CCC12NC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)CCC4=CC=CC=C4","406.189257312","0.51559067"
29785462,58147942,"C1CN(CCC12CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)C(=O)NCC4=CC=CC=C4","434.18417193199997","0.574887"
29785463,58147943,"C1CN(CCC12CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)CC4=C(C=CN=C4)C5=CC=CC=C5","468.204907376","0.53799486"
29785464,58147944,"CCN1CCC2(CC1)CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO","329.162708216","0.5627572"
29785465,58147945,"C1CN(CCC12CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)CC4=CC(=CC=C4)F","409.16893646799997","0.6110642"
29785466,58147946,"C1CN(CCC12C/C(=N\O)/C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)CC4=CC=CC=C4","406.18925731199994","0.5786766"
29785468,58147948,"C1CN(CCC12CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)CC4=CC=CC=C4Cl","425.13938592799997","0.5832819"
29785471,58147951,"CCNC(=O)N1CCC2(CC1)CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO","372.16852186799997","0.5184289"
29785472,58147952,"C1CN(CCC12CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)CC4=CC(=CC=C4)Cl","425.13938592799997","0.6156712"
29785475,58147955,"C1CN(CCC12CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)C(=O)NC4=CC=CC=C4","420.16852186799997","0.5510073"
29785476,58147956,"C1CN(CCC12CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO)CCC4=CC=CC=C4","405.194008344","0.64129716"
29785477,58147957,"C1CCC(C1)N2CCC3(CC2)CC(=O)C4=C(O3)C=CC(=C4)/C=C/C(=O)CO","369.194008344","0.5001174"
29785479,58147959,"CN1C2=CC=CC=C2C=C1CN3CCC4(CC3)CC(=O)C5=C(O4)C=CC(=C5)/C=C/C(=O)CO","444.2049073759999","0.53282756"
29785480,58147960,"CN1CCC2(CC1)CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO","315.147058152","0.5376421"
29785481,58147961,"C1CNCCC12CC(=O)C3=C(O2)C=CC(=C3)/C=C/C(=O)CO","301.131408088","0.50777805"
29794387,58157531,"CC1=C(SC2=C1CN(CC2)C(=O)C3=CC=CN3C)C(=O)NO","319.099062404","0.51584893"
29719340,58073779,"CC1=C(C(=CC=C1)NC(=O)C2=CC=C(C=C2)C3=CC=CC=C3)N","302.141913196","0.52291125"
29859181,58230873,"[C-]#[N+]C1=CC=C(C=C1)C2=NC3=C(O2)C=CC(=C3)C(=O)O","264.05349211600003","0.50996125"
29860216,58232068,"CC(C)[C@H]1C(=O)O[C@@H](CC(=O)NCC2=NC(=CC2)C3=N[C@@](CS3)(C(=O)N1)C)C=C","418.167476312","0.5241845"
29861179,58233814,"CNC(=O)/C=C/C1=CC=C(C=C1)CN(CCC2=CNC3=CC=CC=C32)CCO","377.210327104","0.5043216"
29862130,58234880,"C[C@H](CC(=O)N1CCC2(C1)CCN(C2)C3=NC=C(C=C3)C(=O)NC4=C(C=CC(=C4)C5=CC=CC=C5)N)C6=CC=CC=C6","559.294725424","0.53525424"
29862131,58234881,"CCCC(=O)N1CCC2(C1)CCCN(C2)C3=NC=C(C=C3)C(=O)NC4=C(C=CC(=C4)C5=CC=CS5)N","503.235496296","0.57790864"
29862132,58234882,"C1CCC2(CC1)CCN(C2)C(=O)NC3=CC=C(C=C3)C(=O)NC4=C(C=CC(=C4)C5=CC=CC=C5)N","468.25252626400004","0.50868565"
29862138,58234888,"C1CCC2(C1)CCN(CC2)C3=NC=C(C=C3)C(=O)NC4=C(C=CC(=C4)C5=CC=CC=C5)N","426.24196158","0.6910741"
29862143,58234893,"CCCC(=O)N1CCC2(C1)CCCN(C2)C3=NC=C(C=C3)C(=O)NC4=C(C=CC(=C4)C5=CC=CC=C5)N","497.27907536000004","0.5451532"
29862144,58234894,"C1CCC2(C1)CCN(CC2)C3=CC=C(C=C3)C(=O)NC4=C(C=CC(=C4)C5=CC=CC=C5)N","425.246712612","0.56277305"
29862147,58234897,"C1CCC2(C1)CCN(CC2)C3=CC=C(C=C3)C(=O)NC4=C(C=CC(=C4)C5=CC=CS5)N","431.20313354800004","0.60804427"
29862149,58234899,"C1CCC2(C1)CCN(CC2)C3=NC=C(C=C3)C(=O)NC4=C(C=CC(=C4)C5=CC=CS5)N","432.198382516","0.71123546"
29862150,58234900,"C1CN(CC12CCN(C2)C(=O)CCCC3=CC=CC=C3)C4=NC=C(C=C4)C(=O)NC5=C(C=CC(=C5)C6=CC=CC=C6)N","559.294725424","0.548519"
29794602,58157746,"CN1C=CC=C1C(=O)N2CCC3=C(C2)SC(=C3)C(=O)NO","305.08341234","0.54232424"
29801384,58166046,"C/C=C/1\CC(=O)[C@H](NC(=O)[C@H](CC(=O)C[C@@H](OC(=O)[C@@H](NC1=O)C(C)C)/C=C/CCS)C(C)C)CS","540.232779","0.58727217"
29866479,58239507,"C1=CC=C(C=C1)NC(=O)NCCCCCCCC(=O)CS","308.155849008","0.5357955"
29866456,58239465,"C[C@@H](CCCCNC(=O)OCC1=CC=CC=C1)C(=O)O","279.147058152","0.5030146"
29866488,58239516,"CNC(=O)CCCCCCNC(=O)NCC1=CC=C(C=C1)N(C)C","334.2368762","0.5044112"
29866489,58239517,"CCC(=O)CCCCCCCNC(=O)NC1=CC=CC=C1","290.199428072","0.52291924"
29866492,58239520,"CCC(=O)NCCCCCNC(=O)C1=CC=C(C=C1)N(C)C","305.210327104","0.65100425"
29866499,58239528,"CN(C)C1=CC=C(C=C1)C(=O)NCCCCCCCC(=O)CS","336.187149136","0.6478571"
29866500,58239529,"C1=CC=C(C=C1)CCCC(=O)CCCCC(=O)NO","263.152143532","0.6672544"
29728369,58083473,"CC(=O)C1=C(C=C(C=C1)N2C(=S)N(C(=O)C2(C)C)C3=CC(=C(C=C3)C#N)C(F)(F)F)F","449.0821106000001","0.652023"
29728376,58083480,"CC1=C(C=C(C=C1)N2C(=O)C(N(C2=S)C3=CC(=C(C=C3)C(=O)CN)F)(C)C)C(F)(F)F","453.113410728","0.5261263"
29728377,58083481,"CC(=O)C1=C(C=C(C=C1)N2C(=O)N(C(=O)C2(C)C)C3=CC(=C(C=C3)C#N)C(F)(F)F)F","433.1049542200001","0.5443526"
29801392,58166056,"C/C=C/1\CC(=O)[C@H](NC(=O)[C@H](CC(=O)C[C@H](OC(=O)[C@@H](NC1=O)C(C)C)/C=C/CCS)C(C)C)CS","540.232779","0.58727217"
29806537,58171427,"C1CN(C2=CC=CC=C21)CCC(=O)NO","206.105527688","0.5324506"
29734341,58090087,"COC1=CC=C(C=C1)/C=C/C(=O)NCC(CO)O","251.115758024","0.51813906"
29734367,58090113,"COC1=CC=C(C=C1)/C=C/C(=O)NCC(=O)CO","249.10010796","0.55518216"
29734378,58090124,"CN(C)C1=CC=C(C=C1)C(=O)NCC(=O)CO","236.116092372","0.5058459"
29873959,58247874,"C1=CC=C(C=C1)C(=O)CC2=NC=CC(=C2)C(=O)NC3=CC=CC=C3N","331.13207678400005","0.5394684"
29874628,58248569,"C1=CC=C(C=C1)C#CC(=O)CCCCCCC(=O)NO","273.136493468","0.51542944"
29874631,58248572,"C1=CC=C(C=C1)CNC(=O)CCCCCCC(=O)CO","277.167793596","0.53299654"
29874633,58248574,"C1=CC=C(C=C1)C2=CC=C(C=C2)CC(=O)CCCCCCC(=O)NO","339.18344366","0.5493191"
29874637,58248578,"CN(C)C1=CC=C(C=C1)CC(=O)CCCCCCC(=O)NO","306.19434269199996","0.51116884"
29874657,58248598,"C1=CC=C2C=C(C=CC2=C1)C(=O)NCCCCCCCC(=O)CO","327.18344365999997","0.5111218"
